,CVE_ENT,CVE_MUN,CVE_LOC,NOM_LOC
7226,12,055,0045,Santiago Temixco
7227,12,055,0046,Tlamacazapa
7228,12,055,0049,Taxco el Viejo
7229,12,055,0050,Teacalco
7230,12,055,0051,Tecalpulco
7231,12,055,0053,Tehuilotepec
7232,12,055,0054,Temaxcalapa
7233,12,055,0055,Cacalotenango
7234,12,055,0056,Texcaltitla
7235,12,055,0058,Totoapa
7236,12,055,0061,Zacatecolotla
7237,12,055,0062,Zapoapa
7238,12,055,0084,Casino de la Unión (Kilómetro 136)
7239,12,055,0118,Minas Viejas
7240,12,055,0145,La Cascada
7241,12,055,0159,Landa Uno
7242,12,055,0196,El Potrero
7243,12,055,0207,El Cedrito
7244,12,055,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7245,12,055,9999,Localidad no especificada
7246,12,056,0000,Tecoanapa
7247,12,056,0001,Tecoanapa
7248,12,056,0003,Las Ánimas
7249,12,056,0005,Buenavista de Allende
7250,12,056,0007,El Carrizo
7251,12,056,0009,Cruz Quemada
7252,12,056,0010,El Charco
7253,12,056,0011,Chautipa
7254,12,056,0013,El Guayabo
7255,12,056,0014,Huamuchapa
7256,12,056,0016,Lagunillas
7257,12,056,0017,El Limón
7258,12,056,0018,Los Magueyitos
7259,12,056,0019,Mecatepec
7260,12,056,0020,Ocotitlán
7261,12,056,0022,San Juan las Palmas
7262,12,056,0024,Parota Seca
7263,12,056,0025,Las Parotillas (Las Parotillitas)
7264,12,056,0026,El Pericón
7265,12,056,0028,Pochotillo
7266,12,056,0030,Rancho Nuevo
7267,12,056,0031,Rancho Viejo
7268,12,056,0033,San Francisco
7269,12,056,0037,Los Saucitos
7270,12,056,0038,El Tecorral
7271,12,056,0039,Tecuantepec
7272,12,056,0040,El Techale (Tlaltechale)
7273,12,056,0044,Tejoruquito
7274,12,056,0047,Villa Hermosa
7275,12,056,0048,Xalpatláhuac
7276,12,056,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7277,12,057,0000,Técpan de Galeana
7278,12,057,0001,Técpan de Galeana
7279,12,057,0027,El Cobano
7280,12,057,0029,Colonia Veinte de Noviembre (El Veinte)
7281,12,057,0055,Nuxco
7282,12,057,0056,El Ojo de Agua
7283,12,057,0059,Papanoa
7284,12,057,0071,Puerto Vicente Guerrero
7285,12,057,0073,Rancho Alegre del Llano (El Llano)
7286,12,057,0076,Rodecia
7287,12,057,0079,San Luis de la Loma
7288,12,057,0080,San Luis San Pedro
7289,12,057,0083,Santa Rosa de Lima (Santa Rosa)
7290,12,057,0086,El Súchil
7291,12,057,0088,Tenexpa
7292,12,057,0089,Tetitlán
7293,12,057,0097,Villa Rotaria
7294,12,057,0104,Carrizal Cinta Larga
7295,12,057,0358,Linda Vista
7296,12,057,0640,El Tepetate
7297,12,057,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7298,12,057,9999,Localidad no especificada
7299,12,058,0000,Teloloapan
7300,12,058,0001,Teloloapan
7301,12,058,0004,Acatempan
7302,12,058,0009,Ahuacatitlán
7303,12,058,0011,Ahuehuetla
7304,12,058,0012,Alahuixtlán
7305,12,058,0015,Apatzingán
7306,12,058,0024,El Calvario
7307,12,058,0027,El Capire
7308,12,058,0029,Cerro Alto
7309,12,058,0031,Coatepec Costales
7310,12,058,0035,La Concordia
7311,12,058,0041,Chapa
7312,12,058,0056,La Magdalena
7313,12,058,0065,Hacienda de Ocuilixtlahuacán
7314,12,058,0066,Oxtotitlán
7315,12,058,0083,San Antonio Guerrero
7316,12,058,0089,Los Sauces
7317,12,058,0091,Tehuixtla
7318,12,058,0092,Tenancingo
7319,12,058,0097,Tierra Blanca
7320,12,058,0098,Tlacuitlapa
7321,12,058,0099,Tlajocotla (La Hacienda)
7322,12,058,0104,Tonalapa del Río
7323,12,058,0106,Tonalcual
7324,12,058,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7325,12,059,0000,Tepecoacuilco de Trujano
7326,12,059,0001,Tepecoacuilco de Trujano
7327,12,059,0002,Acayahualco
7328,12,059,0003,Ahuehuepan
7329,12,059,0004,Colonia Lázaro Cárdenas (Lázaro Cárdenas)
7330,12,059,0005,Colonia Valerio Trujano (Valerio Trujano)
7331,12,059,0006,Cuexcontlán
7332,12,059,0007,Maxela
7333,12,059,0008,Mayanalán
7334,12,059,0009,Palula
7335,12,059,0011,Rincón de la Cocina
7336,12,059,0012,Sabana Grande
7337,12,059,0013,San Agustín Oapan
7338,12,059,0014,San Juan Tetelcingo
7339,12,059,0015,San Miguel Tecuiciapan
7340,12,059,0016,Santa Cruz
7341,12,059,0017,San Vicente Palapa
7342,12,059,0018,Sasamulco
7343,12,059,0019,Tecuexcontitlán (Tecoescontitlán)
7344,12,059,0021,Tetelilla
7345,12,059,0022,Tierra Colorada
7346,12,059,0023,Tonalapa del Sur
7347,12,059,0025,Venta de Palula
7348,12,059,0026,Xalitla
7349,12,059,0027,Xochimilco (San Ignacio Xochimilco)
7350,12,059,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7351,12,060,0000,Tetipac
7352,12,060,0001,Tetipac
7353,12,060,0004,Atencahuites
7354,12,060,0007,Chontalcoatlán
7355,12,060,0008,Chontalpán
7356,12,060,0011,Jocotitlán
7357,12,060,0014,Noxtepec
7358,12,060,0015,Palafox
7359,12,060,0020,Pueblo Nuevo
7360,12,060,0021,San Andrés
7361,12,060,0022,San Antonio
7362,12,060,0024,San Gregorio
7363,12,060,0032,Ahualulco
7364,12,060,0033,Tenexcontitlán (El Ranchito)
7365,12,060,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7366,12,061,0000,Tixtla de Guerrero
7367,12,061,0001,Tixtla de Guerrero
7368,12,061,0002,Acatempa
7369,12,061,0003,El Ahuejote
7370,12,061,0004,Almolonga
7371,12,061,0006,Atliaca
7372,12,061,0008,Chilacachapa
7373,12,061,0009,El Durazno
7374,12,061,0015,Plan de Guerrero
7375,12,061,0018,Zacatzonapa
7376,12,061,0019,Zoquiapa
7377,12,061,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7378,12,062,0000,Tlacoachistlahuaca
7379,12,062,0001,Tlacoachistlahuaca
7380,12,062,0007,Huehuetónoc
7381,12,062,0012,San Cristóbal
7382,12,062,0015,San Martín
7383,12,062,0017,San Pedro Cuitlapan
7384,12,062,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7385,12,063,0000,Tlacoapa
7386,12,063,0001,Tlacoapa
7387,12,063,0002,Ahuehuete
7388,12,063,0005,Chirimoyo
7389,12,063,0014,Tlacotepec
7390,12,063,0015,Totomixtlahuaca
7391,12,063,0016,Xocoapa
7392,12,063,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7393,12,064,0000,Tlalchapa
7394,12,064,0001,Tlalchapa
7395,12,064,0002,El Aguacate
7396,12,064,0005,Colonia Cuauhtémoc
7397,12,064,0006,Cuauhlotitlán
7398,12,064,0007,Chapultepec (El Chapul)
7399,12,064,0009,La Montaña
7400,12,064,0011,Los Nopales
7401,12,064,0012,Otlatepec (Agua del Padre)
7402,12,064,0016,San Miguel Tecomatlán
7403,12,064,0022,Villa Madero (El Potrero)
7404,12,064,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7405,12,065,0000,Tlalixtaquilla de Maldonado
7406,12,065,0001,Tlalixtaquilla
7407,12,065,0002,Ahuacatitlán (Aguacatitlán)
7408,12,065,0004,La Luz de Juárez
7409,12,065,0007,La Rivera
7410,12,065,0008,Santa Cruz
7411,12,065,0009,Tecoyame de Guadalupe
7412,12,065,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7413,12,066,0000,Tlapa de Comonfort
7414,12,066,0001,Tlapa de Comonfort
7415,12,066,0002,Ahuatepec Pueblo
7416,12,066,0005,Atlamajac
7417,12,066,0006,Atlamajalcingo del Río
7418,12,066,0007,San Miguel Axoxuca
7419,12,066,0008,Ayotzinapa
7420,12,066,0010,Chiepetepec
7421,12,066,0014,San Pedro Petlacala
7422,12,066,0021,Tenango Tepexi
7423,12,066,0023,Tlaquiltzinapa
7424,12,066,0025,Tlatzala
7425,12,066,0028,Tototepec (Yozononi)
7426,12,066,0030,Xalatzala
7427,12,066,0036,Ahuatepec Ejido
7428,12,066,0055,Tehuchicoloya
7429,12,066,0063,Acatenco
7430,12,066,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7431,12,066,9999,Localidad no especificada
7432,12,067,0000,Tlapehuala
7433,12,067,0001,Tlapehuala
7434,12,067,0009,Hacienda Nueva
7435,12,067,0012,Morelita
7436,12,067,0013,Nuevo Guerrero
7437,12,067,0016,San Antonio de las Huertas
7438,12,067,0017,San José Poliutla
7439,12,067,0018,San Juan Mina
7440,12,067,0019,Santo Niño (Santo Niño de Atocha)
7441,12,067,0020,El Tanque
7442,12,067,0022,Tiringueo
7443,12,067,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7444,12,068,0000,La Unión de Isidoro Montes de Oca
7445,12,068,0001,La Unión
7446,12,068,0034,Feliciano
7447,12,068,0039,El Huaricho (Ciudad Insurgentes)
7448,12,068,0041,Joluta
7449,12,068,0043,Lagunillas
7450,12,068,0047,Los Llanos de Temalhuacán (Los Llanos)
7451,12,068,0051,El Naranjito
7452,12,068,0063,Petacalco
7453,12,068,0074,Rincón de Cucharatepec
7454,12,068,0081,San Francisco
7455,12,068,0089,El Tibor
7456,12,068,0093,Zacatula
7457,12,068,0096,Surcua
7458,12,068,0130,El Naranjillo
7459,12,068,0131,Las Lagunas
7460,12,068,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7461,12,068,9999,Localidad no especificada
7462,12,069,0000,Xalpatláhuac
7463,12,069,0001,Xalpatláhuac
7464,12,069,0003,Cahuatache
7465,12,069,0004,Cuba Libre
7466,12,069,0005,Igualita
7467,12,069,0008,Quiahuitlatzala
7468,12,069,0009,San Nicolás Zoyatlán (Zoyatlán)
7469,12,069,0011,Tlaxco
7470,12,069,0012,Tlayahualco
7471,12,069,0014,Yerba Santa
7472,12,069,0015,Zacatipa
7473,12,069,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7474,12,070,0000,Xochihuehuetlán
7475,12,070,0001,Xochihuehuetlán
7476,12,070,0002,Cacalutla
7477,12,070,0003,San Miguel Comitlipa
7478,12,070,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7479,12,071,0000,Xochistlahuaca
7480,12,071,0001,Xochistlahuaca
7481,12,071,0005,Cozoyoapán
7482,12,071,0006,Guadalupe Victoria
7483,12,071,0015,Plan de Pierna
7484,12,071,0016,Los Liros
7485,12,071,0020,La Ciénega
7486,12,071,0021,Arroyo Grande
7487,12,071,0024,Arroyo Pájaro
7488,12,071,0030,Lindavista
7489,12,071,0070,Llano del Carmen
7490,12,071,0091,Arroyo Gente
7491,12,071,0098,Piedra Pesada
7492,12,071,0131,Plan Maguey I
7493,12,071,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7494,12,072,0000,Zapotitlán Tablas
7495,12,072,0001,Zapotitlán Tablas
7496,12,072,0003,Ahuixotitla
7497,12,072,0005,Ayotoxtla
7498,12,072,0013,Escalerilla Lagunas
7499,12,072,0021,Tamaloya
7500,12,072,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7501,12,073,0000,Zirándaro
7502,12,073,0001,Zirándaro de los Chávez
7503,12,073,0007,Alita
7504,12,073,0011,Aratichanguio
7505,12,073,0022,La Calera (La Calera Vertidor)
7506,12,073,0037,Cerano
7507,12,073,0041,Ciriquicho
7508,12,073,0059,El Chivo
7509,12,073,0074,Guayameo
7510,12,073,0105,Pandacuareo
7511,12,073,0136,La Quiringucua
7512,12,073,0217,Las Humedades (La Humedad)
7513,12,073,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7514,12,073,9999,Localidad no especificada
7515,12,074,0000,Zitlala
7516,12,074,0001,Zitlala
7517,12,074,0004,Ayotzinapa
7518,12,074,0005,Azoacapa
7519,12,074,0010,Pochahuizco
7520,12,074,0012,Rancho de las Lomas
7521,12,074,0013,San Marcos de las Rosas
7522,12,074,0015,Tlaltempanapa
7523,12,074,0017,Topiltepec
7524,12,074,0019,Las Trancas
7525,12,074,0020,Viramontes
7526,12,074,0023,Mazatepec
7527,12,074,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7528,12,075,0000,Eduardo Neri
7529,12,075,0001,Zumpango del Río
7530,12,075,0002,Ahuelicán
7531,12,075,0004,Ameyaltepec
7532,12,075,0005,Axaxacualco
7533,12,075,0007,Carrizalillo
7534,12,075,0008,Huitziltepec
7535,12,075,0012,Mazapa
7536,12,075,0013,Mezcala
7537,12,075,0015,El Palmar
7538,12,075,0021,Tlanipatla
7539,12,075,0023,Xochipala
7540,12,075,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7541,12,076,0000,Acatepec
7542,12,076,0001,Acatepec
7543,12,076,0002,Agua Tordillo
7544,12,076,0004,El Aguacate
7545,12,076,0005,Alcamani
7546,12,076,0006,Apetzuca
7547,12,076,0007,Barranca Dulce
7548,12,076,0009,Barranca Piña
7549,12,076,0010,Barranca Pobre
7550,12,076,0013,Caxitepec
7551,12,076,0016,El Chirimoyo
7552,12,076,0030,Loma Tuza
7553,12,076,0033,Mexcaltepec
7554,12,076,0037,Tierra Blanca
7555,12,076,0039,Tres Cruces
7556,12,076,0041,Xilotlancingo
7557,12,076,0043,Zontecomapa
7558,12,076,0048,El Capulín
7559,12,076,0066,El Llano
7560,12,076,0078,El Tejocote
7561,12,076,0113,Yerba Santa
7562,12,076,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7563,12,077,0000,Marquelia
7564,12,077,0001,Marquelia
7565,12,077,0004,Barra de Tecoanapa
7566,12,077,0006,El Capulín Chocolate
7567,12,077,0007,La Ceniza (Loma de Romero)
7568,12,077,0008,El Polvorín
7569,12,077,0014,La Guadalupe
7570,12,077,0023,La Bocana
7571,12,077,0040,Zoyatlán
7572,12,077,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7573,12,077,9999,Localidad no especificada
7574,12,078,0000,Cochoapa el Grande
7575,12,078,0001,Cochoapa el Grande
7576,12,078,0093,San Rafael
7577,12,078,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7578,12,078,9999,Localidad no especificada
7579,12,079,0000,José Joaquín de Herrera
7580,12,079,0001,Hueycantenango
7581,12,079,0014,Ayahualtempa
7582,12,079,0018,Cacahuatepec
7583,12,079,0020,Cacalotepec
7584,12,079,0028,Ixcatla
7585,12,079,0030,La Laguna
7586,12,079,0042,Quetzalapa
7587,12,079,0046,Temixco
7588,12,079,0056,Tlalchichiltipán
7589,12,079,0058,Tlachimaltepec
7590,12,079,0060,Tlatlajquitepec
7591,12,079,0063,Tomactilicán
7592,12,079,0070,Zompantitlán
7593,12,079,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7594,12,079,9999,Localidad no especificada
7595,12,080,0000,Juchitán
7596,12,080,0001,Juchitán
7597,12,080,0002,Agua Zarca
7598,12,080,0006,Carrizalillo
7599,12,080,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7600,12,080,9999,Localidad no especificada
7601,12,081,0000,Iliatenco
7602,12,081,0001,Iliatenco
7603,12,081,0002,Alchipahuac
7604,12,081,0005,Cerro Cuate
7605,12,081,0008,El Aserradero
7606,12,081,0015,Cruz Verde
7607,12,081,0016,Cruz la Villa
7608,12,081,0017,Cruztomáhuac
7609,12,081,0021,Ojo de Agua
7610,12,081,0023,Portezuelo del Clarín
7611,12,081,0031,Tlahuitepec
7612,12,081,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7613,12,999,0000,Municipio no especificado
7614,12,999,9999,Localidad no especificada
7615,13,000,0000,Hidalgo
7616,13,001,0000,Acatlán
7617,13,001,0001,Acatlán
7618,13,001,0002,Agustín Olvera Sección I [Colonia]
7619,13,001,0003,Alcholoya (El Salto de Alcholoya)
7620,13,001,0004,Almoloya
7621,13,001,0006,Benito Juárez [Colonia]
7622,13,001,0010,Encinillos
7623,13,001,0011,Hueyotlipa
7624,13,001,0013,Loma Larga
7625,13,001,0015,Metepec Primero
7626,13,001,0016,El Milagro San Simón
7627,13,001,0017,Mixquiapan
7628,13,001,0020,San Bartolo (El Llano)
7629,13,001,0021,San Dionisio
7630,13,001,0023,Totoapa el Grande
7631,13,001,0027,28 de Mayo (Santa Rosa) [Colonia]
7632,13,001,0028,El Veladero
7633,13,001,0031,Metepec Segundo
7634,13,001,0032,Barrio el Yolo
7635,13,001,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7636,13,001,9999,Localidad no especificada
7637,13,002,0000,Acaxochitlán
7638,13,002,0001,Acaxochitlán
7639,13,002,0002,Apapaxtla el Grande (Altamira)
7640,13,002,0003,La Bóveda
7641,13,002,0004,Cuaunepantla
7642,13,002,0007,Los Reyes
7643,13,002,0008,San Francisco Atotonilco
7644,13,002,0010,San Mateo
7645,13,002,0011,San Miguel del Resgate
7646,13,002,0012,San Pedro Tlachichilco
7647,13,002,0013,Santa Ana Tzacuala
7648,13,002,0014,Santa Catarina
7649,13,002,0015,Techachalco
7650,13,002,0016,Tepepa (Santiago Tepepa)
7651,13,002,0017,Tlacpac
7652,13,002,0018,Tlaltegco (Venta Quemada)
7653,13,002,0021,Tlamimilolpa
7654,13,002,0024,Toxtla
7655,13,002,0025,Yemila
7656,13,002,0026,Zacacuautla
7657,13,002,0028,Chimalapa
7658,13,002,0029,Montemar
7659,13,002,0031,El Tejocotal
7660,13,002,0044,Tlatempa
7661,13,002,0045,Tlatzintla
7662,13,002,0062,Nuevo San Juan
7663,13,002,0066,El Lindero
7664,13,002,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7665,13,003,0000,Actopan
7666,13,003,0001,Actopan
7667,13,003,0003,Bothi Baji
7668,13,003,0004,Boxaxni
7669,13,003,0005,El Boxtha
7670,13,003,0006,San Diego Canguihuindo
7671,13,003,0007,Cañada Chica Antigua
7672,13,003,0009,Cuauhtémoc [Colonia]
7673,13,003,0010,Chicavasco
7674,13,003,0011,Dajiedhi
7675,13,003,0012,El Daxtha
7676,13,003,0013,La Estancia
7677,13,003,0014,El Huaxtho
7678,13,003,0015,La Loma
7679,13,003,0016,Santa María Magdalena
7680,13,003,0017,Las Mecas
7681,13,003,0020,La Peña
7682,13,003,0021,Plomosas
7683,13,003,0023,San Andrés Tianguistengo
7684,13,003,0024,Saucillo
7685,13,003,0026,Xideje
7686,13,003,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7687,13,004,0000,Agua Blanca de Iturbide
7688,13,004,0001,Agua Blanca de Iturbide
7689,13,004,0002,Ejido de Agua Blanca (Cerro Alto)
7690,13,004,0003,Ejido de Calabazas
7691,13,004,0008,Chichicaxtle
7692,13,004,0011,Ejido Milpa Vieja
7693,13,004,0012,Milpa Vieja (Apulco)
7694,13,004,0013,El Palizar
7695,13,004,0014,Ejido de Loma Ancha
7696,13,004,0020,San Cornelio
7697,13,004,0022,San Pedrito
7698,13,004,0024,El Xúchitl
7699,13,004,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7700,13,005,0000,Ajacuba
7701,13,005,0001,Ajacuba
7702,13,005,0002,Emiliano Zapata
7703,13,005,0003,Vicente Guerrero
7704,13,005,0004,Ignacio Zaragoza
7705,13,005,0005,Santiago Tezontlale
7706,13,005,0006,San Nicolás Tecomatlán
7707,13,005,0007,Tulancalco
7708,13,005,0009,El Gorrión
7709,13,005,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7710,13,006,0000,Alfajayucan
7711,13,006,0001,Alfajayucan
7712,13,006,0003,Baxthe
7713,13,006,0004,Boxthó
7714,13,006,0006,Cebolletas
7715,13,006,0007,Cerro Azul
7716,13,006,0012,El Espíritu
7717,13,006,0014,La Huapilla
7718,13,006,0017,Madho Corrales
7719,13,006,0021,Naxthéy
7720,13,006,0027,La Salitrera
7721,13,006,0028,San Agustín Tlalixticapa
7722,13,006,0030,San Antonio Tezoquipan
7723,13,006,0031,San Francisco Sacachichilco
7724,13,006,0032,San Lucas
7725,13,006,0035,Santa María la Palma
7726,13,006,0036,Taxhié
7727,13,006,0037,La Vega
7728,13,006,0038,Xamagé
7729,13,006,0039,Santa María Xigui
7730,13,006,0040,Xothé
7731,13,006,0041,Yonthe Chico
7732,13,006,0042,Yonthe Grande
7733,13,006,0044,Zozea
7734,13,006,0052,Cuarta Manzana Doxtha
7735,13,006,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7736,13,006,9999,Localidad no especificada
7737,13,007,0000,Almoloya
7738,13,007,0001,Almoloya
7739,13,007,0024,Ocotepec
7740,13,007,0025,Ocotepec de Morelos
7741,13,007,0032,Rancho Nuevo
7742,13,007,0035,San Isidro Tetlapayac
7743,13,007,0043,Santiago Tetlapayac
7744,13,007,0047,Tepepatlaxco (El Llano)
7745,13,007,0049,Tepetlayuca
7746,13,007,0051,El Tepozán (San Gabriel)
7747,13,007,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7748,13,008,0000,Apan
7749,13,008,0001,Apan
7750,13,008,0002,Acopinalco
7751,13,008,0003,Alcantarillas
7752,13,008,0004,Cocinillas
7753,13,008,0005,Chimalpa Tlalayote
7754,13,008,0007,San José Jiquilpan
7755,13,008,0009,La Laguna
7756,13,008,0011,Lázaro Cárdenas
7757,13,008,0013,Malayerba
7758,13,008,0014,San Juan Ixtilmaco
7759,13,008,0015,San Miguel de las Tunas
7760,13,008,0016,Santa Cruz
7761,13,008,0017,El Tezoyo
7762,13,008,0018,San Diego Tlalayote
7763,13,008,0019,Los Voladores
7764,13,008,0020,Zotoluca (Veloz)
7765,13,008,0023,El Tigre
7766,13,008,0028,La Leona
7767,13,008,0051,Lomas del Pedregal
7768,13,008,0200,San José el Mirador
7769,13,008,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7770,13,009,0000,El Arenal
7771,13,009,0001,El Arenal
7772,13,009,0002,El Bocja
7773,13,009,0004,Fray Francisco
7774,13,009,0005,El Jiadi
7775,13,009,0006,El Meje
7776,13,009,0007,Ojo de Agua San José Tepenene
7777,13,009,0008,El Rincón
7778,13,009,0009,San Jerónimo
7779,13,009,0011,San José Tepenene
7780,13,009,0012,20 de Noviembre [Colonia]
7781,13,009,0013,Ojo de Agua Santa Rosa
7782,13,009,0016,Cosahuayán Grande
7783,13,009,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7784,13,009,9999,Localidad no especificada
7785,13,010,0000,Atitalaquia
7786,13,010,0001,Atitalaquia
7787,13,010,0002,Cardonal
7788,13,010,0006,Tezoquipa
7789,13,010,0007,Tlalminulpa
7790,13,010,0008,Tlamaco (San Gerónimo Tlamaco)
7791,13,010,0012,Unidad Habitacional Antonio Osorio de León (Bojay)
7792,13,010,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7793,13,010,9999,Localidad no especificada
7794,13,011,0000,Atlapexco
7795,13,011,0001,Atlapexco
7796,13,011,0003,Atencuapa
7797,13,011,0004,Atlajco
7798,13,011,0007,Atlaltipa Tecolotitla
7799,13,011,0009,Cochiscuatitla
7800,13,011,0010,Cochotla
7801,13,011,0011,Coyolapa
7802,13,011,0016,Huitzotlaco
7803,13,011,0019,Itzócal
7804,13,011,0022,Pahactla
7805,13,011,0023,Palo Gordo
7806,13,011,0029,San Isidro
7807,13,011,0031,Santo Tomás
7808,13,011,0032,Tecacahuaco
7809,13,011,0033,Tecolotitla
7810,13,011,0035,Tenexco I
7811,13,011,0037,Tlachapa
7812,13,011,0038,Plan Huasteca
7813,13,011,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7814,13,012,0000,Atotonilco el Grande
7815,13,012,0001,Atotonilco el Grande
7816,13,012,0003,Cerro Colorado
7817,13,012,0007,La Cumbre de San Lucas
7818,13,012,0008,Doñana
7819,13,012,0009,La Estancia
7820,13,012,0012,La Nogalera
7821,13,012,0015,Paso de Amajac
7822,13,012,0017,Potrero de los Reyes
7823,13,012,0022,Los Sabinos
7824,13,012,0024,San Felipe y Anexas
7825,13,012,0025,San José Zoquital
7826,13,012,0027,San Martín
7827,13,012,0028,San Miguel
7828,13,012,0029,San Nicolás Xathé
7829,13,012,0033,Santa María Amajac
7830,13,012,0037,Tezahuapa
7831,13,012,0038,Agua Limpia
7832,13,012,0039,Tiltepec
7833,13,012,0043,Cerro Blanco
7834,13,012,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
7835,13,013,0000,Atotonilco de Tula
7836,13,013,0001,Atotonilco de Tula
